日期,股票代码,开盘,收盘,最高价,最低价,成交额,成交量
1993-06-04,sz399001,2558.930,2520.810,2572.770,2497.260,478320992.000,338025.000
1993-06-07,sz399001,2549.950,2520.400,2566.690,2511.100,240706000.000,228103.000
1993-06-08,sz399001,2517.000,2509.430,2540.270,2495.620,251119008.000,272040.000
1993-06-09,sz399001,2507.430,2467.850,2512.210,2445.720,213058000.000,257403.000
1993-06-10,sz399001,2464.330,2459.260,2487.790,2442.750,174006000.000,200033.000
1993-06-11,sz399001,2439.550,2392.510,2453.220,2353.350,263079008.000,365880.000
1993-06-14,sz399001,2391.770,2323.660,2394.860,2303.050,229088992.000,315635.000
1993-06-15,sz399001,2324.950,2350.720,2379.190,2287.620,212618000.000,338472.000
1993-06-16,sz399001,2354.400,2321.980,2358.410,2310.080,109379000.000,161975.000
1993-06-17,sz399001,2319.990,2313.340,2328.970,2293.100,128542000.000,209735.000
1993-06-18,sz399001,2309.870,2425.670,2433.140,2304.020,386817984.000,599025.000
1993-06-21,sz399001,2446.540,2364.900,2475.360,2357.650,437111008.000,657148.000
1993-06-22,sz399001,2362.330,2366.280,2387.390,2332.530,182382000.000,339655.000
1993-06-23,sz399001,2376.270,2388.140,2413.240,2347.030,186364992.000,267415.000
1993-06-24,sz399001,2391.130,2424.550,2434.810,2379.610,346188992.000,584115.000
1993-06-25,sz399001,2427.020,2369.170,2442.370,2345.220,316767008.000,597181.000
1993-06-28,sz399001,2361.900,2357.250,2374.010,2321.140,136762000.000,239793.000
1993-06-29,sz399001,2358.780,2365.710,2385.930,2346.560,121249000.000,212240.000
1993-06-30,sz399001,2371.120,2338.180,2382.720,2331.840,152039008.000,233889.000
1993-07-01,sz399001,2339.310,2302.740,2351.070,2275.120,248911008.000,390528.000
1993-07-02,sz399001,2292.980,2340.360,2358.660,2222.220,311168000.000,401825.000
1993-07-05,sz399001,2350.990,2325.080,2473.350,2282.010,545361024.000,658042.000
1993-07-06,sz399001,2321.230,2263.260,2324.520,2251.550,212567008.000,346205.000
1993-07-07,sz399001,2252.580,2249.580,2291.230,2218.720,212546000.000,306308.000
1993-07-08,sz399001,2247.960,2247.710,2273.110,2232.100,124922000.000,159396.000
1993-07-09,sz399001,2237.660,2194.120,2244.130,2180.360,192194000.000,241932.000
1993-07-12,sz399001,2138.160,2071.950,2141.720,2037.340,246551008.000,357101.000
1993-07-13,sz399001,2067.980,2051.540,2077.560,2023.310,130993000.000,166932.000
1993-07-14,sz399001,2052.760,2048.760,2086.120,2038.630,121062000.000,159030.000
1993-07-15,sz399001,2046.610,1988.440,2051.330,1974.840,162140000.000,256271.000
1993-07-16,sz399001,1979.640,1942.210,1994.130,1933.810,199899008.000,274432.000
1993-07-19,sz399001,1934.430,1836.790,1938.250,1811.970,242651008.000,379760.000
1993-07-20,sz399001,1826.670,1832.150,1845.580,1688.180,295864000.000,523908.000
1993-07-21,sz399001,1843.180,1778.620,1858.950,1718.770,365841984.000,638259.000
1993-07-22,sz399001,1769.430,1804.090,1810.740,1728.240,179987008.000,311689.000
1993-07-23,sz399001,1806.320,1867.040,1880.480,1783.470,263896992.000,482990.000
1993-07-26,sz399001,1871.500,1859.800,1892.420,1825.950,262588000.000,353070.000
1993-07-27,sz399001,1858.140,1948.870,1958.410,1830.560,362513984.000,449243.000
1993-07-28,sz399001,1959.840,1998.110,2050.980,1949.050,665084992.000,770648.000
1993-07-29,sz399001,2000.860,2033.490,2046.970,1925.650,173939008.000,551265.000
1993-07-30,sz399001,2050.600,2089.020,2125.460,2026.380,926179968.000,1223891.000
1993-08-02,sz399001,2107.570,2075.150,2153.630,2055.770,181682000.000,869854.000
1993-08-03,sz399001,2049.740,2023.160,2085.290,2007.870,260648000.000,538748.000
1993-08-04,sz399001,2006.540,2047.610,2065.470,1997.050,264420000.000,404164.000
1993-08-05,sz399001,2067.270,2101.820,2108.160,2044.480,353176992.000,527758.000
1993-08-06,sz399001,2108.370,2073.360,2117.240,2054.760,362180992.000,437714.000
1993-08-09,sz399001,2073.520,2196.290,2202.760,2064.190,693212992.000,730813.000
1993-08-10,sz399001,2214.290,2217.000,2280.580,2195.680,1147885056.000,1152366.000
1993-08-11,sz399001,2206.030,2326.580,2334.610,2191.470,978902016.000,1019901.000
1993-08-12,sz399001,2344.810,2413.500,2429.270,2314.550,1606740992.000,1626851.000
1993-08-13,sz399001,2440.120,2518.360,2541.520,2423.230,1744429952.000,1654864.000
1993-08-16,sz399001,2540.290,2726.070,2739.360,2532.820,2284130048.000,1777425.000
1993-08-17,sz399001,2753.230,2423.240,2870.970,2411.320,2315471872.000,1731912.000
1993-08-18,sz399001,2413.230,2470.980,2608.550,2371.450,1535064960.000,1358448.000
1993-08-19,sz399001,2485.370,2410.350,2513.210,2360.280,919417984.000,821014.000
1993-08-20,sz399001,2390.660,2332.020,2397.160,2288.130,1876678016.000,1022805.000
1993-08-23,sz399001,2317.510,2200.110,2325.830,2191.050,785059968.000,876225.000
1993-08-24,sz399001,2181.790,2441.610,2450.430,2122.370,1486183040.000,1549574.000
1993-08-25,sz399001,2440.720,2334.070,2444.230,2304.880,1210769024.000,1360568.000
1993-08-26,sz399001,2318.800,2319.500,2385.300,2284.270,541641024.000,661672.000
1993-08-27,sz399001,2313.000,2276.970,2363.480,2252.330,655355008.000,639779.000
1993-08-30,sz399001,2256.850,2301.370,2345.070,2223.780,425158016.000,582985.000
1993-08-31,sz399001,2308.230,2330.290,2377.780,2300.040,542849984.000,599836.000
1993-09-01,sz399001,2342.460,2274.810,2358.590,2267.370,469047008.000,524305.000
1993-09-02,sz399001,2263.420,2266.970,2305.430,2246.690,384523008.000,475844.000
1993-09-03,sz399001,2272.440,2331.820,2339.500,2252.390,433180992.000,558765.000
1993-09-06,sz399001,2348.550,2303.030,2364.020,2288.360,444579008.000,480528.000
1993-09-07,sz399001,2296.540,2300.800,2331.470,2287.790,299264000.000,182851.000
1993-09-08,sz399001,2303.760,2287.030,2321.590,2267.690,501230016.000,363013.000
1993-09-09,sz399001,2286.700,2292.830,2315.470,2279.360,271172992.000,218939.000
1993-09-10,sz399001,2291.850,2251.180,2305.270,2238.730,401348000.000,450338.000
1993-09-13,sz399001,2229.330,2172.180,2231.480,2167.720,425987008.000,493434.000
1993-09-14,sz399001,2156.430,2190.490,2223.760,2144.320,364291008.000,395557.000
1993-09-15,sz399001,2190.080,2153.200,2202.950,2147.950,322375008.000,327666.000
1993-09-16,sz399001,2149.040,2132.420,2187.190,2119.640,330748000.000,398766.000
1993-09-20,sz399001,2114.600,2237.750,2250.660,2091.150,665025984.000,1002912.000
1993-09-21,sz399001,2233.400,2195.490,2286.340,2179.100,711190016.000,1095300.000
1993-09-22,sz399001,2190.480,2228.540,2237.790,2186.950,299302016.000,423194.000
1993-09-23,sz399001,2245.040,2228.530,2274.270,2218.360,510707008.000,668637.000
1993-09-24,sz399001,2187.180,2149.420,2196.080,2071.190,528153984.000,829998.000
1993-09-27,sz399001,2149.960,2164.810,2186.130,2140.460,197972992.000,181760.000
1993-09-28,sz399001,2161.380,2177.630,2183.690,2155.970,194118000.000,173220.000
1993-09-29,sz399001,2189.160,2227.560,2250.810,2183.730,382496000.000,547376.000
1993-09-30,sz399001,2240.840,2226.580,2258.450,2202.550,288964000.000,342375.000
1993-10-04,sz399001,2243.870,2279.270,2286.100,2237.450,445472000.000,632099.000
1993-10-05,sz399001,2296.720,2262.200,2329.710,2236.220,747020032.000,841111.000
1993-10-06,sz399001,2259.730,2242.800,2291.270,2226.490,229206000.000,319808.000
1993-10-07,sz399001,2240.500,2247.880,2280.770,2229.590,255395008.000,362764.000
1993-10-08,sz399001,2252.700,2231.550,2267.410,2223.580,275396992.000,469130.000
1993-10-11,sz399001,2230.550,2214.470,2245.970,2204.970,275396992.000,469130.000
1993-10-12,sz399001,2207.510,2225.120,2236.220,2201.580,153520000.000,288041.000
1993-10-13,sz399001,2226.820,2198.750,2235.820,2189.480,212100000.000,481268.000
1993-10-14,sz399001,2196.980,2196.040,2205.030,2184.320,158408992.000,397154.000
1993-10-15,sz399001,2195.110,2213.320,2233.970,2189.810,154008992.000,407459.000
1993-10-18,sz399001,2210.230,2172.540,2215.290,2167.020,236228992.000,467361.000
1993-10-19,sz399001,2168.030,2172.010,2199.830,2152.350,260998000.000,485669.000
1993-10-20,sz399001,2174.230,2165.810,2184.000,2155.230,222835008.000,367516.000
1993-10-21,sz399001,2164.320,2146.760,2172.810,2142.590,203827008.000,355847.000
1993-10-22,sz399001,2144.580,2131.990,2149.110,2115.910,339147008.000,540085.000
1993-10-25,sz399001,2118.130,2081.600,2120.660,2072.270,299335008.000,575288.000
1993-10-26,sz399001,2072.300,2086.240,2093.200,2038.810,337827008.000,667056.000
1993-10-27,sz399001,2102.880,2102.060,2135.000,2068.530,369534016.000,1016836.000
1993-10-28,sz399001,2101.550,2166.260,2172.880,2086.010,348312000.000,885282.000
1993-10-29,sz399001,2184.910,2121.610,2196.140,2114.340,519639008.000,930955.000
1993-11-01,sz399001,2106.570,2097.350,2116.800,2081.610,265087008.000,655734.000
1993-11-02,sz399001,2095.770,2119.630,2139.770,2088.450,185378000.000,854082.000
1993-11-03,sz399001,2123.920,2114.110,2146.420,2102.500,147576000.000,118675.000
1993-11-04,sz399001,2112.830,2104.130,2127.780,2090.890,143128992.000,119392.000
1993-11-05,sz399001,2103.620,2115.050,2124.920,2096.140,131192000.000,107137.000
1993-11-08,sz399001,2111.150,2166.570,2190.710,2107.420,700785984.000,1324962.000
1993-11-09,sz399001,2160.960,2139.140,2180.510,2122.000,520803008.000,1162099.000
1993-11-10,sz399001,2143.530,2247.450,2284.740,2140.310,1168961024.000,952638.000
1993-11-11,sz399001,2267.790,2290.540,2333.180,2248.690,1342468992.000,1023767.000
1993-11-12,sz399001,2311.740,2339.100,2354.680,2272.710,1693671936.000,1158168.000
1993-11-15,sz399001,2366.130,2388.570,2454.030,2358.330,2142187008.000,1408740.000
1993-11-16,sz399001,2371.000,2320.080,2389.000,2300.600,1271544064.000,807903.000
1993-11-17,sz399001,2320.860,2342.790,2392.030,2308.540,1409876992.000,771007.000
1993-11-18,sz399001,2358.920,2376.590,2427.080,2319.540,2653498880.000,1538327.000
1993-11-19,sz399001,2388.420,2390.260,2428.280,2356.500,1940039936.000,1122958.000
1993-11-22,sz399001,2419.060,2387.730,2470.000,2375.010,2162582016.000,1234364.000
1993-11-23,sz399001,2376.620,2311.220,2397.290,2303.510,1408861952.000,827563.000
1993-11-24,sz399001,2303.600,2279.500,2345.750,2248.890,1210727936.000,871930.000
1993-11-25,sz399001,2281.990,2309.850,2333.270,2265.000,952617984.000,656165.000
1993-11-26,sz399001,2320.740,2285.020,2333.090,2266.610,757414016.000,572265.000
1993-11-29,sz399001,2276.580,2273.490,2299.400,2238.750,648913984.000,376290.000
1993-11-30,sz399001,2282.410,2288.870,2318.040,2265.720,777620992.000,449654.000
1993-12-01,sz399001,2292.820,2253.960,2300.760,2244.730,834971008.000,554315.000
1993-12-02,sz399001,2250.720,2243.710,2264.600,2226.040,703481984.000,465792.000
1993-12-03,sz399001,2240.280,2238.240,2260.770,2223.240,599420992.000,415446.000
1993-12-06,sz399001,2240.470,2250.700,2266.790,2225.260,761256000.000,607155.000
1993-12-07,sz399001,2262.370,2230.220,2286.620,2213.370,824753024.000,655746.000
1993-12-08,sz399001,2231.010,2237.460,2251.900,2215.320,544025984.000,458553.000
1993-12-09,sz399001,2245.230,2231.710,2256.150,2224.570,610851968.000,420422.000
1993-12-10,sz399001,2234.250,2325.850,2353.840,2227.980,1427729024.000,1075391.000
1993-12-13,sz399001,2345.910,2252.280,2380.790,2207.530,2012688000.000,1398016.000
1993-12-14,sz399001,2260.380,2270.930,2329.720,2248.590,1105403008.000,705386.000
1993-12-15,sz399001,2276.260,2310.200,2316.090,2244.350,884705984.000,670392.000
1993-12-16,sz399001,2325.990,2297.510,2348.600,2285.870,1024147008.000,745059.000
1993-12-17,sz399001,2292.810,2282.260,2312.380,2268.390,609681024.000,461970.000
1993-12-20,sz399001,2280.350,2215.680,2291.390,2154.450,1319257984.000,1080771.000
1993-12-21,sz399001,2215.460,2265.680,2275.210,2183.230,742963968.000,633539.000
1993-12-22,sz399001,2275.070,2225.970,2280.850,2218.730,482966016.000,416864.000
1993-12-23,sz399001,2212.440,2198.550,2240.760,2191.380,439264992.000,365645.000
1993-12-24,sz399001,2183.060,2244.550,2250.450,2173.560,623870976.000,569950.000
1993-12-27,sz399001,2260.240,2212.370,2265.300,2202.360,593728000.000,542328.000
1993-12-28,sz399001,2207.580,2190.520,2224.360,2180.450,291790016.000,252067.000
1993-12-29,sz399001,2180.960,2183.720,2216.440,2170.190,268071008.000,229041.000
1993-12-30,sz399001,2187.900,2227.350,2257.500,2177.560,710600000.000,526741.000
1993-12-31,sz399001,2248.500,2225.380,2274.340,2210.990,658915008.000,481533.000
1994-01-03,sz399001,2221.950,2184.790,2229.050,2172.960,396145984.000,364430.000
1994-01-04,sz399001,2178.800,2172.470,2214.140,2161.470,317496992.000,281390.000
1994-01-05,sz399001,2174.460,2174.380,2190.980,2143.390,356312992.000,325500.000
1994-01-06,sz399001,2186.520,2245.770,2250.550,2167.880,852942976.000,917946.000
1994-01-07,sz399001,2259.890,2237.260,2271.390,2195.780,1278510976.000,1366851.000
1994-01-10,sz399001,2240.730,2230.930,2263.340,2209.840,1189438976.000,1225539.000
1994-01-11,sz399001,2239.400,2209.690,2265.100,2201.630,559836032.000,555665.000
1994-01-12,sz399001,2204.170,2202.700,2233.640,2191.310,440927008.000,393007.000
1994-01-13,sz399001,2205.220,2191.590,2215.600,2176.930,329592992.000,319103.000
1994-01-14,sz399001,2195.580,2144.270,2228.670,2118.110,668352000.000,636791.000
1994-01-17,sz399001,2144.370,2120.140,2156.770,2109.730,336900000.000,317204.000
1994-01-18,sz399001,2113.200,2141.510,2165.320,2080.850,386171008.000,385108.000
1994-01-19,sz399001,2142.760,2093.490,2148.080,2080.730,291424000.000,297311.000
1994-01-20,sz399001,2073.890,2063.440,2086.990,2046.310,316451008.000,311264.000
1994-01-21,sz399001,2056.750,2062.480,2080.860,2045.630,290971008.000,271053.000
1994-01-24,sz399001,2076.350,2061.900,2108.430,2053.340,308252000.000,280030.000
1994-01-25,sz399001,2063.200,2021.570,2069.500,2016.640,279267008.000,390606.000
1994-01-26,sz399001,2013.350,1978.460,2020.040,1967.810,302800000.000,403757.000
1994-01-27,sz399001,1966.600,1995.650,1997.610,1936.560,357335008.000,498832.000
1994-01-28,sz399001,1998.770,1937.770,2004.470,1930.390,351000992.000,498811.000
1994-01-31,sz399001,1917.610,1843.890,1919.160,1832.810,8493000.000,517161.000
1994-02-01,sz399001,1817.400,1835.860,1898.910,1801.530,494656000.000,749314.000
1994-02-02,sz399001,1824.740,1885.250,1892.510,1821.920,396174016.000,678355.000
1994-02-03,sz399001,1894.700,2014.490,2017.960,1886.670,1129563008.000,1430662.000
1994-02-04,sz399001,2036.970,2103.530,2108.660,2017.670,1628556032.000,1849095.000
1994-02-14,sz399001,2113.630,1931.220,2126.330,1921.030,933961024.000,948729.000
1994-02-15,sz399001,1911.530,1918.240,1951.660,1868.410,572030976.000,601505.000
1994-02-16,sz399001,1926.190,1905.780,1953.160,1894.150,560438016.000,611748.000
1994-02-17,sz399001,1891.440,1872.530,1899.860,1862.490,292958016.000,306659.000
1994-02-18,sz399001,1862.210,1876.110,1890.800,1850.210,220858000.000,232963.000
1994-02-21,sz399001,1867.910,1822.240,1871.390,1820.090,265948992.000,288915.000
1994-02-22,sz399001,1854.500,1874.600,1972.610,1845.760,1031985024.000,1124452.000
1994-02-23,sz399001,1893.760,1872.120,1916.820,1849.320,425241984.000,499072.000
1994-02-24,sz399001,1896.860,1932.070,1940.060,1874.270,721529024.000,820842.000
1994-02-25,sz399001,1953.840,1917.810,1971.200,1901.240,1473056000.000,1665530.000
1994-02-28,sz399001,1922.040,1875.570,1930.900,1868.180,522742016.000,596393.000
1994-03-01,sz399001,1873.770,1870.170,1898.670,1857.980,329971008.000,373540.000
1994-03-02,sz399001,1871.170,1851.100,1883.930,1842.740,266223008.000,303505.000
1994-03-03,sz399001,1848.780,1825.720,1860.410,1809.750,388676992.000,447580.000
1994-03-04,sz399001,1808.310,1801.750,1824.370,1786.390,324168000.000,371981.000
1994-03-07,sz399001,1802.940,1781.300,1815.070,1748.900,299431008.000,342852.000
1994-03-08,sz399001,1778.650,1767.870,1785.150,1754.600,178010000.000,208657.000
1994-03-09,sz399001,1765.340,1764.740,1780.810,1754.100,154440000.000,174647.000
1994-03-10,sz399001,1761.910,1732.580,1768.800,1727.440,242756000.000,281538.000
1994-03-11,sz399001,1724.150,1742.850,1784.070,1691.990,345392992.000,401689.000
1994-03-14,sz399001,1780.900,1816.420,1846.720,1771.170,949507968.000,1694195.000
1994-03-15,sz399001,1835.840,1761.840,1849.900,1752.950,649009984.000,1151984.000
1994-03-16,sz399001,1750.570,1752.170,1765.780,1731.580,351084992.000,684664.000
1994-03-17,sz399001,1753.080,1758.760,1781.710,1740.390,433193984.000,607525.000
1994-03-18,sz399001,1769.550,1761.840,1785.760,1742.600,809985024.000,1125569.000
1994-03-21,sz399001,1773.360,1721.260,1784.010,1713.510,773814976.000,1610880.000
1994-03-22,sz399001,1715.470,1698.910,1720.240,1684.840,262336000.000,729183.000
1994-03-23,sz399001,1693.560,1647.010,1695.910,1639.810,263916000.000,584487.000
1994-03-24,sz399001,1633.770,1620.550,1651.880,1602.730,403059008.000,721776.000
1994-03-25,sz399001,1617.520,1623.000,1645.990,1607.790,376744992.000,617054.000
1994-03-28,sz399001,1630.760,1588.040,1671.890,1580.700,297560992.000,479523.000
1994-03-29,sz399001,1580.460,1620.260,1624.740,1560.220,330398016.000,628566.000
1994-03-30,sz399001,1618.970,1604.530,1645.430,1553.330,621315008.000,949898.000
1994-03-31,sz399001,1606.640,1560.590,1622.330,1548.030,380596000.000,659292.000
1994-04-01,sz399001,1550.420,1540.510,1564.390,1531.830,310558016.000,555228.000
1994-04-04,sz399001,1528.040,1519.120,1565.610,1506.480,314720992.000,443136.000
1994-04-05,sz399001,1513.470,1522.330,1545.930,1505.330,341465984.000,695243.000
1994-04-06,sz399001,1522.930,1537.400,1542.970,1517.430,234434000.000,429351.000
1994-04-07,sz399001,1543.070,1533.610,1575.200,1527.440,583286976.000,1390728.000
1994-04-08,sz399001,1527.550,1491.280,1532.840,1472.020,361633984.000,735757.000
1994-04-11,sz399001,1474.850,1437.760,1489.160,1432.040,332651008.000,583792.000
1994-04-12,sz399001,1426.990,1430.600,1471.410,1401.320,421776000.000,731363.000
1994-04-13,sz399001,1442.550,1400.550,1457.860,1397.580,311223008.000,514643.000
1994-04-14,sz399001,1386.260,1333.100,1393.740,1326.840,389807008.000,714348.000
1994-04-15,sz399001,1322.070,1379.830,1395.450,1266.450,737332992.000,1405361.000
1994-04-18,sz399001,1373.380,1305.460,1375.080,1299.430,636769984.000,1109875.000
1994-04-19,sz399001,1286.990,1225.790,1301.470,1221.010,396704992.000,820797.000
1994-04-20,sz399001,1200.150,1175.350,1232.420,1155.760,546275968.000,1164330.000
1994-04-21,sz399001,1177.360,1232.960,1252.150,1169.280,870126976.000,1854593.000
1994-04-22,sz399001,1239.800,1192.500,1246.520,1177.830,703076992.000,1488523.000
1994-04-25,sz399001,1181.370,1217.740,1224.240,1173.130,310155008.000,717749.000
1994-04-26,sz399001,1226.760,1261.440,1264.230,1211.040,557827968.000,1203013.000
1994-04-27,sz399001,1268.270,1326.160,1329.190,1259.300,23317000.000,2282648.000
1994-04-28,sz399001,1334.660,1306.510,1391.440,1280.900,1460144000.000,2475061.000
1994-04-29,sz399001,1285.250,1356.610,1362.200,1261.520,858777024.000,1562916.000
1994-05-03,sz399001,1394.270,1496.330,1528.470,1369.030,1639027968.000,2425607.000
1994-05-04,sz399001,1535.710,1448.170,1580.000,1434.680,2093117952.000,3326144.000
1994-05-05,sz399001,1401.050,1422.170,1451.710,1365.020,849244032.000,1276075.000
1994-05-06,sz399001,1426.800,1427.030,1457.840,1375.080,916188992.000,1470377.000
1994-05-09,sz399001,1457.060,1505.790,1524.110,1426.410,1514652032.000,2211574.000
1994-05-10,sz399001,1524.500,1517.040,1537.880,1466.060,1896612992.000,2866452.000
1994-05-11,sz399001,1536.730,1476.060,1551.660,1465.480,1866558976.000,3745910.000
1994-05-12,sz399001,1440.860,1426.950,1472.530,1417.410,960897984.000,1629600.000
1994-05-13,sz399001,1430.490,1499.980,1504.680,1413.160,993507008.000,1663249.000
1994-05-16,sz399001,1523.820,1506.440,1532.340,1476.920,1337320960.000,2239309.000
1994-05-17,sz399001,1505.280,1459.880,1515.010,1453.720,719660032.000,1247091.000
1994-05-18,sz399001,1453.830,1449.790,1478.280,1436.230,491516000.000,836361.000
1994-05-19,sz399001,1447.920,1483.910,1496.290,1440.500,477372992.000,795015.000
1994-05-20,sz399001,1486.220,1463.860,1494.570,1456.820,451902016.000,763784.000
1994-05-23,sz399001,1460.410,1441.840,1468.320,1433.780,219158000.000,374516.000
1994-05-24,sz399001,1441.890,1452.020,1459.040,1437.840,151812000.000,271988.000
1994-05-25,sz399001,1448.600,1421.030,1455.300,1416.380,405796992.000,580234.000
1994-05-26,sz399001,1419.330,1386.400,1422.540,1382.330,346342016.000,742703.000
1994-05-27,sz399001,1383.070,1377.430,1438.610,1369.980,277974016.000,516735.000
1994-05-30,sz399001,1370.840,1309.060,1373.450,1300.720,334079008.000,689438.000
1994-05-31,sz399001,1299.630,1330.860,1347.960,1287.480,347680000.000,678264.000
1994-06-01,sz399001,1328.550,1287.020,1332.230,1283.300,251930000.000,490266.000
1994-06-02,sz399001,1282.870,1286.250,1303.130,1274.150,194736992.000,413891.000
1994-06-03,sz399001,1288.240,1291.080,1319.690,1280.410,278775008.000,520087.000
1994-06-06,sz399001,1286.100,1268.820,1296.010,1256.560,132314000.000,271268.000
1994-06-07,sz399001,1269.870,1262.900,1276.550,1256.630,57170000.000,127949.000
1994-06-08,sz399001,1249.180,1268.710,1277.570,1232.320,190030000.000,406141.000
1994-06-09,sz399001,1271.270,1258.750,1288.900,1248.270,176100992.000,372724.000
1994-06-10,sz399001,1254.590,1251.090,1265.720,1243.240,152763008.000,324267.000
1994-06-13,sz399001,1246.280,1214.440,1249.360,1211.170,138168000.000,309664.000
1994-06-14,sz399001,1202.140,1184.770,1224.650,1169.350,200940992.000,455093.000
1994-06-15,sz399001,1179.390,1189.160,1202.220,1169.100,137212992.000,287320.000
1994-06-16,sz399001,1195.070,1227.370,1246.340,1177.600,247038000.000,567625.000
1994-06-17,sz399001,1233.030,1274.740,1281.220,1205.270,579955008.000,1307257.000
1994-06-20,sz399001,1267.770,1212.290,1275.580,1204.090,503736000.000,1107686.000
1994-06-21,sz399001,1203.460,1201.220,1214.040,1190.180,163980000.000,381054.000
1994-06-22,sz399001,1209.020,1217.710,1242.210,1197.480,150574000.000,350697.000
1994-06-23,sz399001,1220.010,1208.470,1229.610,1202.960,95933000.000,233822.000
1994-06-24,sz399001,1199.900,1191.930,1208.170,1185.810,132119000.000,326593.000
1994-06-27,sz399001,1182.820,1150.290,1188.110,1146.640,160642000.000,409510.000
1994-06-28,sz399001,1140.750,1136.750,1150.720,1127.920,88250000.000,231089.000
1994-06-29,sz399001,1139.360,1130.060,1155.240,1125.820,85381000.000,219655.000
1994-06-30,sz399001,1126.920,1143.340,1155.730,1119.710,120696000.000,329841.000
1994-07-01,sz399001,1145.900,1122.520,1151.250,1120.410,174126000.000,473717.000
1994-07-04,sz399001,1109.140,1098.330,1120.010,1090.330,123990000.000,338039.000
1994-07-05,sz399001,1099.270,1099.270,1099.270,1099.270,1678000.000,2660.000
1994-07-06,sz399001,1099.640,1099.640,1099.640,1099.640,4420000.000,6440.000
1994-07-07,sz399001,1099.640,1099.680,1099.680,1099.640,3089000.000,4780.000
1994-07-08,sz399001,1082.720,1117.410,1129.150,1074.170,217760992.000,606431.000
1994-07-11,sz399001,1123.420,1097.040,1126.310,1090.130,143168992.000,423246.000
1994-07-12,sz399001,1085.870,1087.560,1098.890,1080.090,76094000.000,224996.000
1994-07-13,sz399001,1090.560,1101.910,1107.960,1087.810,98873000.000,293443.000
1994-07-14,sz399001,1104.340,1094.650,1122.550,1090.050,134572000.000,353824.000
1994-07-15,sz399001,1094.480,1059.920,1098.230,1055.290,154244992.000,464972.000
1994-07-18,sz399001,1041.710,1019.810,1046.270,1016.170,104625000.000,361836.000
1994-07-19,sz399001,1015.490,1018.980,1039.540,997.190,97983000.000,331886.000
1994-07-20,sz399001,1023.120,1000.000,1028.200,998.220,91829000.000,281851.000
1994-07-21,sz399001,992.060,988.830,1002.140,980.120,107214000.000,345985.000
1994-07-22,sz399001,980.640,986.150,1008.180,971.160,112627000.000,340670.000
1994-07-25,sz399001,978.100,1022.620,1025.720,971.700,202026000.000,637909.000
1994-07-26,sz399001,1030.710,1061.980,1065.430,1020.150,478020000.000,1444528.000
1994-07-27,sz399001,1063.140,1010.390,1073.620,1002.050,445760000.000,1338643.000
1994-07-28,sz399001,1003.650,970.390,1024.100,964.940,266136000.000,839265.000
1994-07-29,sz399001,962.400,970.480,982.680,944.020,206484000.000,748722.000
1994-08-01,sz399001,1129.870,1224.710,1250.280,1090.410,1466336000.000,3941251.000
1994-08-02,sz399001,1257.820,1222.040,1369.690,1205.230,2087224064.000,4896722.000
1994-08-03,sz399001,1209.430,1383.050,1392.200,1201.350,2062402048.000,4650584.000
1994-08-04,sz399001,1457.770,1413.050,1510.010,1358.950,3822035968.000,7931850.000
1994-08-05,sz399001,1427.570,1527.830,1534.980,1404.730,2922696960.000,6077348.000
1994-08-08,sz399001,1565.020,1518.890,1597.460,1475.470,4151417088.000,10139985.000
1994-08-09,sz399001,1510.300,1413.440,1516.020,1400.930,1865325056.000,4560440.000
1994-08-10,sz399001,1414.470,1560.410,1569.510,1398.940,2974299904.000,7164010.000
1994-08-11,sz399001,1620.510,1507.500,1639.430,1489.540,4876225024.000,11057509.000
1994-08-12,sz399001,1484.670,1510.820,1567.580,1472.480,1940722944.000,4637540.000
1994-08-15,sz399001,1487.950,1478.270,1521.430,1449.820,1266087936.000,2983175.000
1994-08-16,sz399001,1468.220,1494.720,1529.790,1461.180,1515266048.000,3742923.000
1994-08-17,sz399001,1508.980,1527.770,1540.080,1493.410,1043004032.000,2421335.000
1994-08-18,sz399001,1553.790,1574.470,1608.250,1528.750,3080229120.000,6984045.000
1994-08-19,sz399001,1573.420,1526.490,1596.290,1508.500,2439612928.000,5267702.000
1994-08-22,sz399001,1488.910,1480.380,1520.690,1459.890,1670790016.000,3912520.000
1994-08-23,sz399001,1488.390,1505.850,1517.710,1456.270,1168930944.000,2901575.000
1994-08-24,sz399001,1508.920,1479.340,1520.600,1466.520,1493356032.000,3846827.000
1994-08-25,sz399001,1468.760,1441.340,1483.400,1434.520,1263248000.000,4703942.000
1994-08-26,sz399001,1435.210,1428.590,1473.430,1410.480,1165905024.000,3145115.000
1994-08-29,sz399001,1416.120,1417.880,1470.060,1383.570,1037388992.000,2404095.000
1994-08-30,sz399001,1433.870,1464.760,1510.100,1413.540,1459153024.000,3501248.000
1994-08-31,sz399001,1488.060,1517.010,1527.960,1459.580,2298208000.000,5189334.000
1994-09-01,sz399001,1543.130,1566.830,1599.540,1524.200,3627229952.000,7595835.000
1994-09-02,sz399001,1570.820,1628.040,1638.970,1550.100,3049961984.000,5665451.000
1994-09-05,sz399001,1716.600,1909.460,1933.460,1709.460,7048223232.000,12875571.000
1994-09-06,sz399001,1973.680,2058.490,2105.460,1911.470,8284505088.000,14092755.000
1994-09-07,sz399001,2070.400,1917.870,2113.550,1850.100,7437338112.000,11213044.000
