日期,股票代码,开盘,收盘,最高价,最低价,成交额,成交量
2011-01-24,sh000300,2986.090,2954.230,2999.200,2943.920,75805237248.000,65472545.000
2011-01-25,sh000300,2949.650,2938.650,2960.590,2919.160,57572818944.000,48982689.000
2011-01-26,sh000300,2939.770,2978.430,2982.320,2939.360,51746037760.000,43374979.000
2011-01-27,sh000300,2953.590,3026.470,3037.160,2935.270,96976027648.000,82585919.000
2011-01-28,sh000300,3020.120,3036.740,3047.270,3011.380,78241914880.000,63013589.000
2011-01-31,sh000300,3035.420,3076.510,3076.550,3032.450,83070312448.000,67105914.000
2011-02-01,sh000300,3083.490,3077.280,3087.230,3062.830,65832697856.000,49862530.000
2011-02-09,sh000300,3055.400,3040.950,3087.550,3031.750,78148354048.000,60394145.000
2011-02-10,sh000300,3034.080,3104.160,3105.320,3024.350,86967271424.000,66603662.000
2011-02-11,sh000300,3100.270,3120.960,3133.500,3092.580,99001499648.000,75975553.000
2011-02-14,sh000300,3123.250,3219.140,3227.430,3123.250,155829387264.000,121302331.000
2011-02-15,sh000300,3223.220,3217.670,3259.640,3215.620,147747225600.000,109554438.000
2011-02-16,sh000300,3211.140,3248.530,3248.850,3195.470,125549600768.000,91334283.000
2011-02-17,sh000300,3255.630,3245.910,3265.260,3218.910,127559671808.000,88964695.000
2011-02-18,sh000300,3240.050,3211.880,3242.370,3203.120,104743370752.000,75378684.000
2011-02-21,sh000300,3192.150,3257.910,3258.280,3189.850,108055879680.000,79399776.000
2011-02-22,sh000300,3267.610,3163.580,3269.050,3161.830,147588612096.000,107863741.000
2011-02-23,sh000300,3152.440,3174.740,3182.190,3145.990,97251426304.000,71324854.000
2011-02-24,sh000300,3170.240,3190.940,3195.690,3157.970,94908284928.000,66486893.000
2011-02-25,sh000300,3190.870,3197.620,3213.790,3159.850,88275902464.000,61619275.000
2011-02-28,sh000300,3200.680,3239.560,3241.600,3178.830,109249970176.000,76630663.000
2011-03-01,sh000300,3241.710,3254.890,3273.510,3235.750,124040757248.000,88566954.000
2011-03-02,sh000300,3237.120,3243.300,3257.420,3202.830,113592008704.000,80910641.000
2011-03-03,sh000300,3248.160,3221.720,3271.640,3221.040,131217801216.000,101219997.000
2011-03-04,sh000300,3223.510,3270.670,3273.660,3217.480,107401814016.000,80013915.000
2011-03-07,sh000300,3287.410,3334.510,3337.470,3287.410,170406772736.000,118187197.000
2011-03-08,sh000300,3335.710,3337.460,3342.710,3311.720,126306328576.000,84878655.000
2011-03-09,sh000300,3344.100,3338.860,3355.490,3322.700,113534091264.000,78026361.000
2011-03-10,sh000300,3330.440,3280.260,3330.440,3279.330,117952634880.000,78212642.000
2011-03-11,sh000300,3263.080,3247.380,3290.700,3240.180,100306075648.000,67208335.000
2011-03-14,sh000300,3238.910,3262.920,3263.910,3230.110,94134689792.000,63689783.000
2011-03-15,sh000300,3250.590,3203.960,3250.590,3147.960,129603313664.000,96033979.000
2011-03-16,sh000300,3204.920,3248.200,3250.880,3202.930,111826092032.000,78859520.000
2011-03-17,sh000300,3216.290,3197.100,3240.380,3185.080,117295726592.000,85687114.000
2011-03-18,sh000300,3228.920,3215.690,3239.960,3205.140,86845202432.000,61340161.000
2011-03-21,sh000300,3220.680,3207.110,3236.280,3194.150,84105740288.000,59105037.000
2011-03-22,sh000300,3217.800,3222.960,3227.800,3175.930,80009789440.000,57248684.000
2011-03-23,sh000300,3222.320,3264.930,3267.000,3216.650,98540421120.000,72077585.000
2011-03-24,sh000300,3269.570,3251.360,3273.370,3250.020,88058904576.000,61304244.000
2011-03-25,sh000300,3256.180,3294.480,3304.260,3254.680,122021363712.000,86895979.000
2011-03-28,sh000300,3307.410,3290.570,3328.070,3286.860,139030085632.000,97684300.000
2011-03-29,sh000300,3288.560,3257.980,3309.200,3256.340,132908072960.000,105280164.000
2011-03-30,sh000300,3256.720,3256.080,3274.980,3233.110,103271931904.000,78336337.000
2011-03-31,sh000300,3257.160,3223.290,3264.960,3210.170,86565371904.000,64503880.000
2011-04-01,sh000300,3227.560,3272.730,3272.770,3220.910,86711549952.000,63094722.000
2011-04-06,sh000300,3269.190,3311.070,3315.300,3268.760,143030091776.000,105823674.000
2011-04-07,sh000300,3313.470,3324.420,3330.800,3302.820,112678584320.000,84681762.000
2011-04-08,sh000300,3321.540,3353.360,3353.890,3314.090,107329314816.000,73929210.000
2011-04-11,sh000300,3363.370,3333.430,3380.530,3331.170,141974388736.000,104420545.000
2011-04-12,sh000300,3324.750,3326.770,3350.160,3307.480,122863558656.000,101938506.000
2011-04-13,sh000300,3311.320,3372.030,3372.030,3296.510,108305235968.000,87036338.000
2011-04-14,sh000300,3374.320,3353.560,3378.700,3347.490,107491229696.000,88972241.000
2011-04-15,sh000300,3345.130,3358.940,3378.110,3323.560,98934571008.000,78514874.000
2011-04-18,sh000300,3346.150,3359.440,3372.900,3335.600,107178229760.000,86582624.000
2011-04-19,sh000300,3334.910,3295.810,3334.910,3290.740,104368979968.000,85106933.000
2011-04-20,sh000300,3300.420,3295.760,3311.730,3281.830,93667139584.000,72343318.000
2011-04-21,sh000300,3312.270,3317.370,3330.240,3301.940,96739131392.000,73240424.000
2011-04-22,sh000300,3317.080,3299.940,3325.460,3291.640,83528335360.000,67171455.000
2011-04-25,sh000300,3292.480,3249.570,3292.480,3247.690,98455879680.000,74421829.000
2011-04-26,sh000300,3242.530,3230.960,3257.800,3216.210,76696854528.000,59096417.000
2011-04-27,sh000300,3242.620,3209.500,3256.410,3189.040,75111243776.000,62443567.000
2011-04-28,sh000300,3224.410,3161.780,3237.190,3160.410,79155830784.000,65050235.000
2011-04-29,sh000300,3161.160,3192.720,3193.600,3147.140,63455813632.000,53683065.000
2011-05-03,sh000300,3192.840,3211.130,3212.050,3164.930,64348987392.000,54998910.000
2011-05-04,sh000300,3192.840,3129.030,3193.450,3120.960,83567656960.000,66716340.000
2011-05-05,sh000300,3115.000,3126.120,3136.900,3105.850,63009374208.000,52567747.000
2011-05-06,sh000300,3093.810,3121.400,3141.680,3083.910,69747376128.000,55352186.000
2011-05-09,sh000300,3126.260,3129.760,3149.940,3118.140,57287413760.000,46027404.000
2011-05-10,sh000300,3135.150,3153.220,3153.300,3121.750,54931226624.000,40932995.000
2011-05-11,sh000300,3153.650,3145.080,3164.650,3127.490,59507720192.000,47688533.000
2011-05-12,sh000300,3123.160,3101.600,3142.400,3101.140,61703081984.000,48799501.000
2011-05-13,sh000300,3105.300,3128.090,3128.440,3080.190,57757204480.000,46895951.000
2011-05-16,sh000300,3120.440,3100.460,3137.600,3098.780,54238724096.000,45194319.000
2011-05-17,sh000300,3097.070,3116.030,3136.230,3076.950,65417945088.000,51203731.000
2011-05-18,sh000300,3109.290,3139.380,3145.700,3106.550,49757175808.000,39641768.000
2011-05-19,sh000300,3148.350,3120.640,3154.940,3118.620,52249677824.000,43110782.000
2011-05-20,sh000300,3120.580,3121.600,3133.430,3113.270,48967028736.000,38468012.000
2011-05-23,sh000300,3115.310,3022.980,3115.310,3021.450,66976428032.000,55902472.000
2011-05-24,sh000300,3013.720,3026.220,3029.750,2999.890,52971692032.000,41608944.000
2011-05-25,sh000300,3020.320,2990.340,3030.990,2988.090,48604397568.000,39289704.000
2011-05-26,sh000300,3011.470,2978.380,3021.200,2977.600,48346480640.000,37003747.000
2011-05-27,sh000300,2980.720,2963.310,2996.600,2962.070,52019994624.000,42770905.000
2011-05-30,sh000300,2956.570,2954.510,2982.580,2942.360,42960261120.000,34671160.000
2011-05-31,sh000300,2958.610,3001.560,3001.730,2946.150,50553384960.000,39689399.000
2011-06-01,sh000300,2996.080,3004.170,3006.560,2985.710,49060077568.000,38419327.000
2011-06-02,sh000300,2970.630,2955.710,2984.490,2923.020,61748346880.000,52617867.000
2011-06-03,sh000300,2951.580,2986.350,2993.900,2951.200,49273757696.000,39076164.000
2011-06-07,sh000300,2977.680,3004.260,3006.570,2974.360,49859133440.000,36852332.000
2011-06-08,sh000300,3003.580,3008.650,3012.810,2965.920,51123187712.000,42908758.000
2011-06-09,sh000300,3000.400,2951.890,3004.060,2951.890,55381278720.000,47496636.000
2011-06-10,sh000300,2947.930,2961.930,2964.080,2925.870,50942992384.000,42201882.000
2011-06-13,sh000300,2940.390,2950.350,2957.520,2921.750,46991282176.000,38351668.000
2011-06-14,sh000300,2947.660,2993.560,3000.530,2943.530,66158911488.000,55982815.000
2011-06-15,sh000300,2984.960,2963.120,2999.150,2963.110,54467702784.000,44390852.000
2011-06-16,sh000300,2939.680,2917.580,2946.810,2915.400,47067185152.000,41135482.000
2011-06-17,sh000300,2916.410,2892.160,2934.060,2891.010,51647156224.000,41176530.000
2011-06-20,sh000300,2888.940,2874.900,2896.080,2862.410,45416697856.000,37991982.000
2011-06-21,sh000300,2883.350,2909.070,2909.570,2877.050,50160676864.000,42038923.000
2011-06-22,sh000300,2913.670,2908.580,2921.030,2894.180,43263823872.000,37318802.000
2011-06-23,sh000300,2899.010,2957.630,2966.540,2888.680,55276888064.000,45941117.000
2011-06-24,sh000300,2946.610,3027.470,3047.940,2944.050,104972926976.000,85459240.000
2011-06-27,sh000300,3028.500,3036.490,3056.020,3019.240,79044149248.000,65615771.000
2011-06-28,sh000300,3040.180,3041.730,3046.800,3014.000,70333382656.000,55766254.000
2011-06-29,sh000300,3039.050,3000.170,3043.810,2999.950,61717622784.000,53476848.000
2011-06-30,sh000300,3003.230,3044.090,3058.630,3003.230,73891667968.000,62502549.000
2011-07-01,sh000300,3052.120,3049.750,3071.210,3034.070,72614641664.000,56766653.000
2011-07-04,sh000300,3064.940,3121.980,3124.580,3064.940,102679822336.000,80464031.000
2011-07-05,sh000300,3122.900,3122.500,3128.530,3105.090,81999831040.000,67763335.000
2011-07-06,sh000300,3116.120,3113.710,3116.120,3084.830,76557000704.000,61555807.000
2011-07-07,sh000300,3123.290,3101.680,3140.100,3101.100,92120547328.000,71810360.000
2011-07-08,sh000300,3105.490,3109.180,3124.390,3093.370,65155543040.000,51282593.000
2011-07-11,sh000300,3097.870,3113.210,3121.000,3086.260,62237249536.000,47920660.000
2011-07-12,sh000300,3089.140,3056.910,3090.100,3054.800,71222640640.000,57107984.000
2011-07-13,sh000300,3060.420,3106.250,3108.500,3060.420,68294832128.000,54114367.000
2011-07-14,sh000300,3112.590,3115.750,3126.150,3092.470,79948505088.000,60314935.000
2011-07-15,sh000300,3105.500,3128.890,3130.770,3097.340,79424847872.000,61550322.000
2011-07-18,sh000300,3131.800,3122.600,3137.920,3113.670,78225031168.000,60691311.000
2011-07-19,sh000300,3108.470,3095.130,3109.920,3088.380,68506066944.000,53388709.000
2011-07-20,sh000300,3113.710,3091.570,3119.540,3071.850,56930992128.000,44118331.000
2011-07-21,sh000300,3092.270,3059.140,3099.280,3058.250,57942638592.000,44084691.000
2011-07-22,sh000300,3066.190,3067.990,3083.190,3059.600,49618948096.000,37257255.000
2011-07-25,sh000300,3050.900,2968.290,3050.900,2958.880,77513629696.000,67180996.000
2011-07-26,sh000300,2965.720,2977.770,2980.860,2957.610,49560682496.000,43515457.000
2011-07-27,sh000300,2961.580,3000.050,3002.690,2951.520,58746220544.000,48385612.000
2011-07-28,sh000300,2973.640,2981.000,2984.380,2956.710,60678598656.000,48138984.000
2011-07-29,sh000300,2981.020,2972.080,2995.970,2948.080,54358237184.000,46298253.000
2011-08-01,sh000300,2969.110,2977.720,2991.050,2958.830,41203122176.000,33886949.000
2011-08-02,sh000300,2958.850,2956.380,2958.850,2919.010,48435294208.000,38978357.000
2011-08-03,sh000300,2930.190,2954.870,2969.130,2927.100,49593982976.000,38668362.000
2011-08-04,sh000300,2962.910,2960.310,2983.010,2951.840,41335656448.000,32985719.000
2011-08-05,sh000300,2881.740,2897.420,2916.410,2868.160,60240015360.000,49316854.000
2011-08-08,sh000300,2864.510,2793.900,2888.770,2747.970,83694788608.000,71517766.000
2011-08-09,sh000300,2720.950,2798.190,2812.770,2697.060,79653281792.000,69842676.000
2011-08-10,sh000300,2845.350,2824.120,2858.550,2820.120,68580540416.000,58659311.000
2011-08-11,sh000300,2779.710,2866.920,2867.310,2777.760,69223948288.000,58997688.000
2011-08-12,sh000300,2881.550,2875.360,2894.220,2868.870,63487643648.000,57197406.000
2011-08-15,sh000300,2883.170,2917.880,2917.880,2870.190,61102227456.000,59875475.000
2011-08-16,sh000300,2920.830,2897.580,2932.140,2888.330,57496629248.000,50962681.000
2011-08-17,sh000300,2893.850,2886.010,2910.830,2881.630,41891852288.000,39178178.000
2011-08-18,sh000300,2887.100,2834.250,2890.000,2832.270,45784424448.000,40768882.000
2011-08-19,sh000300,2789.350,2807.660,2814.100,2782.560,48442961920.000,43259650.000
2011-08-22,sh000300,2809.330,2777.790,2829.690,2768.420,40136540160.000,34209684.000
2011-08-23,sh000300,2788.700,2821.000,2821.000,2777.290,36441993216.000,32620514.000
2011-08-24,sh000300,2834.580,2810.020,2845.470,2804.820,41939779584.000,35301565.000
2011-08-25,sh000300,2818.700,2903.840,2904.440,2815.910,75745959936.000,72216845.000
2011-08-26,sh000300,2889.380,2901.220,2907.400,2876.830,51759427584.000,45604101.000
2011-08-29,sh000300,2875.780,2852.810,2875.780,2847.480,49892655104.000,44267849.000
2011-08-30,sh000300,2875.140,2841.740,2901.730,2838.330,48565788672.000,43137871.000
2011-08-31,sh000300,2843.990,2846.780,2855.300,2823.770,37624545280.000,32107899.000
2011-09-01,sh000300,2852.390,2834.530,2869.250,2825.960,35143729152.000,30118702.000
2011-09-02,sh000300,2828.840,2803.850,2836.620,2790.770,31960598528.000,29317115.000
2011-09-05,sh000300,2780.830,2743.820,2780.830,2743.380,36040310784.000,32005659.000
2011-09-06,sh000300,2727.750,2723.300,2745.360,2711.070,33746804736.000,29713982.000
2011-09-07,sh000300,2738.790,2779.090,2779.200,2730.050,37096660992.000,33265381.000
2011-09-08,sh000300,2788.830,2756.110,2789.110,2755.800,31209441280.000,26838734.000
2011-09-09,sh000300,2770.150,2751.100,2796.350,2739.620,30348130304.000,27073503.000
2011-09-13,sh000300,2712.440,2720.280,2726.180,2698.660,30034339840.000,26713764.000
2011-09-14,sh000300,2729.260,2733.110,2736.900,2677.130,32858417152.000,30424779.000
2011-09-15,sh000300,2734.550,2729.050,2754.190,2728.900,32507109376.000,31171924.000
2011-09-16,sh000300,2744.220,2733.990,2755.890,2729.000,29743912960.000,27555932.000
2011-09-19,sh000300,2718.320,2679.270,2718.320,2678.800,29731416064.000,29090940.000
2011-09-20,sh000300,2675.040,2689.840,2702.280,2664.100,27274346496.000,25598681.000
2011-09-21,sh000300,2691.700,2771.010,2778.350,2677.350,59146485760.000,56194171.000
2011-09-22,sh000300,2745.150,2685.690,2754.920,2684.940,47793332224.000,47102659.000
2011-09-23,sh000300,2644.290,2669.480,2681.230,2631.430,45934333952.000,42592224.000
2011-09-26,sh000300,2645.240,2610.920,2679.560,2603.110,40495022080.000,39175123.000
2011-09-27,sh000300,2634.920,2637.880,2652.560,2613.420,37301309440.000,35021974.000
2011-09-28,sh000300,2654.830,2610.590,2660.100,2602.630,36195917824.000,34169555.000
2011-09-29,sh000300,2593.560,2588.190,2615.140,2577.290,37708582912.000,37093593.000
2011-09-30,sh000300,2595.580,2581.350,2607.570,2572.190,32376678400.000,32050821.000
2011-10-10,sh000300,2588.350,2557.080,2595.320,2552.280,28149901312.000,28325122.000
2011-10-11,sh000300,2625.160,2551.990,2635.690,2526.650,47409893376.000,45029848.000
2011-10-12,sh000300,2537.400,2644.760,2647.010,2523.340,62822830080.000,65945680.000
2011-10-13,sh000300,2636.860,2662.600,2672.910,2629.400,56631042048.000,60426201.000
2011-10-14,sh000300,2655.360,2653.780,2665.440,2629.880,37326708736.000,38336947.000
2011-10-17,sh000300,2658.950,2666.950,2687.100,2653.380,38101618688.000,36158314.000
2011-10-18,sh000300,2646.840,2592.210,2651.730,2589.200,39453302784.000,39373448.000
2011-10-19,sh000300,2599.920,2583.080,2617.410,2580.660,32114966528.000,31116165.000
2011-10-20,sh000300,2566.600,2520.530,2570.100,2500.490,39409598464.000,39842461.000
2011-10-21,sh000300,2522.260,2507.880,2538.120,2504.690,29090707456.000,29843502.000
2011-10-24,sh000300,2517.060,2576.670,2581.120,2501.960,44056731648.000,46345800.000
2011-10-25,sh000300,2572.710,2625.420,2633.970,2560.050,57533460480.000,57967375.000
2011-10-26,sh000300,2613.270,2651.650,2679.660,2611.010,69534359552.000,73098239.000
2011-10-27,sh000300,2658.430,2657.480,2672.840,2647.300,47403220992.000,48820391.000
2011-10-28,sh000300,2694.540,2709.020,2729.140,2689.380,72908423168.000,71643105.000
2011-10-31,sh000300,2704.540,2695.310,2709.320,2680.990,52522500096.000,50407112.000
2011-11-01,sh000300,2672.510,2697.530,2726.090,2669.050,56067604480.000,55206650.000
2011-11-02,sh000300,2658.550,2742.390,2742.940,2653.720,65327476736.000,64361584.000
2011-11-03,sh000300,2752.630,2744.300,2781.040,2743.200,90502553600.000,84820759.000
2011-11-04,sh000300,2770.570,2763.750,2781.990,2748.980,63500869632.000,61958217.000
2011-11-07,sh000300,2750.990,2736.250,2769.300,2733.170,47761936384.000,45375055.000
2011-11-08,sh000300,2745.060,2727.710,2756.090,2723.690,47864913920.000,47884252.000
2011-11-09,sh000300,2739.150,2751.650,2755.810,2710.050,48484229120.000,46877959.000
2011-11-10,sh000300,2720.840,2699.590,2729.570,2698.310,51793948672.000,51173701.000
2011-11-11,sh000300,2705.240,2695.000,2713.910,2685.100,38724218880.000,36636695.000
2011-11-14,sh000300,2717.540,2750.200,2751.880,2714.860,51333488640.000,46390942.000
2011-11-15,sh000300,2746.770,2744.680,2754.000,2732.910,46980739072.000,41759863.000
2011-11-16,sh000300,2745.860,2670.120,2746.290,2659.150,57844199424.000,55949239.000
2011-11-17,sh000300,2671.950,2662.020,2687.830,2660.650,37762637824.000,35247651.000
2011-11-18,sh000300,2643.670,2606.490,2646.210,2601.180,44949475328.000,42414717.000
2011-11-21,sh000300,2608.560,2609.690,2613.260,2587.740,31175407616.000,27971896.000
2011-11-22,sh000300,2592.230,2609.470,2611.150,2580.780,31886735360.000,29069078.000
2011-11-23,sh000300,2613.290,2584.010,2617.090,2578.160,30958563328.000,28531412.000
2011-11-24,sh000300,2565.690,2588.910,2604.240,2557.700,31894726656.000,30319600.000
2011-11-25,sh000300,2585.140,2569.970,2598.390,2563.650,27509358592.000,23913765.000
2011-11-28,sh000300,2578.340,2573.320,2589.350,2562.490,29179539456.000,25666935.000
2011-11-29,sh000300,2595.090,2608.570,2609.190,2580.290,34962427904.000,30025878.000
2011-11-30,sh000300,2600.100,2521.520,2601.900,2507.180,42454204416.000,42352645.000
2011-12-01,sh000300,2596.150,2583.610,2630.660,2577.720,66146807808.000,63520252.000
2011-12-02,sh000300,2570.560,2557.310,2575.690,2543.530,33168418816.000,32183703.000
2011-12-05,sh000300,2561.200,2521.390,2561.200,2517.180,32749926400.000,32063388.000
2011-12-06,sh000300,2515.040,2516.340,2525.670,2499.570,26310940672.000,26297581.000
2011-12-07,sh000300,2517.340,2528.230,2534.530,2509.780,23433730048.000,23261839.000
2011-12-08,sh000300,2525.040,2525.000,2549.100,2494.690,27843684352.000,27777744.000
2011-12-09,sh000300,2506.620,2503.460,2525.160,2496.970,25477242880.000,24029059.000
2011-12-12,sh000300,2497.920,2477.690,2502.050,2476.120,21200443392.000,21901249.000
2011-12-13,sh000300,2467.020,2421.930,2472.660,2418.670,33269153792.000,35717534.000
2011-12-14,sh000300,2415.940,2397.480,2433.550,2392.300,23753607168.000,25320109.000
2011-12-15,sh000300,2382.440,2340.790,2384.470,2340.450,33900402688.000,36750834.000
2011-12-16,sh000300,2339.980,2390.130,2390.380,2332.140,33652058112.000,36302339.000
2011-12-19,sh000300,2370.420,2384.410,2387.890,2321.660,33711370240.000,37909752.000
2011-12-20,sh000300,2376.710,2377.070,2412.570,2373.860,29967659008.000,32402327.000
2011-12-21,sh000300,2397.270,2339.110,2404.780,2337.690,30917838848.000,31209525.000
2011-12-22,sh000300,2325.270,2341.340,2358.470,2294.610,31845455872.000,36683858.000
2011-12-23,sh000300,2337.380,2359.160,2382.710,2331.960,29910296576.000,33161904.000
2011-12-26,sh000300,2345.550,2335.700,2369.820,2334.790,25033052160.000,28224087.000
2011-12-27,sh000300,2332.830,2305.040,2346.380,2302.410,26777020416.000,29277314.000
2011-12-28,sh000300,2295.870,2307.930,2309.650,2267.110,28839274496.000,32882020.000
2011-12-29,sh000300,2297.290,2311.360,2323.490,2293.870,26868224000.000,30887700.000
2011-12-30,sh000300,2318.670,2345.740,2349.030,2318.670,32362649600.000,35865243.000
2012-01-04,sh000300,2361.500,2298.750,2365.990,2298.300,32572551168.000,34344567.000
2012-01-05,sh000300,2290.780,2276.380,2316.660,2272.150,37635272704.000,43016480.000
2012-01-06,sh000300,2274.350,2290.600,2291.890,2254.570,31079362560.000,35198992.000
2012-01-09,sh000300,2291.180,2368.570,2368.890,2271.720,51478126592.000,54727341.000
2012-01-10,sh000300,2365.770,2447.350,2449.950,2361.280,75249156096.000,81154989.000
2012-01-11,sh000300,2444.760,2435.610,2453.150,2423.320,57587220480.000,58705674.000
2012-01-12,sh000300,2426.820,2435.220,2464.380,2423.320,47877406720.000,47121275.000
2012-01-13,sh000300,2438.400,2394.330,2445.790,2374.540,47228338176.000,45513997.000
2012-01-16,sh000300,2376.950,2345.650,2394.500,2345.630,34410385408.000,30527145.000
2012-01-17,sh000300,2347.570,2460.600,2462.430,2329.250,64324132864.000,64205648.000
2012-01-18,sh000300,2464.920,2422.190,2485.500,2414.530,67058839552.000,63892358.000
2012-01-19,sh000300,2423.860,2468.350,2480.210,2414.980,56377655296.000,55615726.000
2012-01-20,sh000300,2476.730,2504.090,2510.340,2462.590,57474473984.000,54529783.000
2012-01-30,sh000300,2508.880,2460.720,2508.880,2460.400,44770885632.000,43517148.000
2012-01-31,sh000300,2462.340,2464.260,2472.840,2447.770,32694132736.000,30701501.000
2012-02-01,sh000300,2458.230,2428.990,2481.660,2423.450,37752320000.000,35015374.000
2012-02-02,sh000300,2437.470,2486.240,2486.240,2429.710,44126384128.000,42066985.000
2012-02-03,sh000300,2478.340,2506.090,2514.650,2470.280,51507544064.000,49949240.000
2012-02-06,sh000300,2511.170,2504.320,2520.760,2488.710,47541522432.000,45079905.000
2012-02-07,sh000300,2489.030,2457.950,2489.030,2441.700,40034275328.000,39679164.000
2012-02-08,sh000300,2456.420,2528.240,2534.160,2451.000,61721305088.000,56186456.000
2012-02-09,sh000300,2525.590,2529.230,2546.030,2513.130,63456202752.000,59299751.000
2012-02-10,sh000300,2521.680,2533.620,2560.030,2521.160,60029480960.000,61575877.000
2012-02-13,sh000300,2504.410,2531.980,2553.450,2496.300,54282620928.000,51913973.000
2012-02-14,sh000300,2528.970,2522.110,2533.260,2506.540,43723681792.000,40430101.000
2012-02-15,sh000300,2515.830,2549.610,2562.070,2511.290,60422393856.000,58090370.000
2012-02-16,sh000300,2544.640,2536.070,2559.340,2519.040,55165632512.000,54395431.000
2012-02-17,sh000300,2551.820,2537.090,2558.350,2522.860,40458002432.000,38994716.000
2012-02-20,sh000300,2571.910,2540.710,2574.750,2539.900,56748912640.000,56153329.000
2012-02-21,sh000300,2544.830,2562.450,2562.910,2520.790,47758225408.000,47894808.000
2012-02-22,sh000300,2564.320,2597.480,2598.860,2560.340,76421808128.000,76376656.000
2012-02-23,sh000300,2595.780,2606.260,2614.540,2590.520,72612085760.000,70377126.000
2012-02-24,sh000300,2607.340,2648.020,2648.020,2602.780,88058617856.000,85999708.000
2012-02-27,sh000300,2658.120,2656.570,2693.840,2656.570,106670211072.000,101514034.000
2012-02-28,sh000300,2652.340,2662.460,2671.830,2641.460,77213057024.000,77592536.000
2012-02-29,sh000300,2655.860,2634.140,2666.650,2631.780,64875220992.000,59120206.000
2012-03-01,sh000300,2622.740,2633.350,2647.790,2621.860,46524080128.000,42148441.000
2012-03-02,sh000300,2637.960,2679.930,2679.930,2637.960,66981593088.000,64122034.000
2012-03-05,sh000300,2687.740,2662.700,2694.610,2660.960,74973257728.000,71395458.000
2012-03-06,sh000300,2654.800,2621.050,2657.960,2615.600,68852555776.000,62447148.000
2012-03-07,sh000300,2596.480,2603.010,2628.590,2594.130,63243292672.000,56948733.000
2012-03-08,sh000300,2612.400,2635.790,2645.950,2612.400,64458850304.000,57549413.000
2012-03-09,sh000300,2644.100,2664.300,2664.410,2631.410,65963442176.000,55258921.000
2012-03-12,sh000300,2663.240,2654.400,2666.430,2636.420,74367705088.000,62327216.000
2012-03-13,sh000300,2653.680,2681.070,2681.330,2649.170,66429763584.000,58404469.000
2012-03-14,sh000300,2694.470,2605.110,2705.750,2595.340,117080408064.000,108426540.000
2012-03-15,sh000300,2602.660,2585.550,2618.250,2575.440,77042769920.000,72565960.000
2012-03-16,sh000300,2591.800,2623.520,2624.320,2577.250,67451822080.000,58091259.000
2012-03-19,sh000300,2617.660,2630.010,2631.050,2598.630,68803936256.000,57646625.000
2012-03-20,sh000300,2622.660,2584.450,2622.660,2584.020,64263815168.000,58114065.000
2012-03-21,sh000300,2597.380,2587.790,2613.270,2569.080,66674921472.000,58002544.000
2012-03-22,sh000300,2586.940,2583.750,2599.240,2570.450,50115506176.000,44926777.000
2012-03-23,sh000300,2575.330,2552.940,2578.820,2544.520,47812444160.000,43329256.000
2012-03-26,sh000300,2551.430,2555.440,2562.930,2540.700,36356132864.000,31816211.000
2012-03-27,sh000300,2565.550,2547.140,2571.900,2544.370,47394455552.000,35944604.000
2012-03-28,sh000300,2538.460,2474.900,2540.420,2471.030,54993641472.000,50005790.000
2012-03-29,sh000300,2463.690,2443.120,2476.480,2429.730,48651595776.000,46131304.000
2012-03-30,sh000300,2447.940,2454.900,2461.980,2438.490,39139733504.000,37027086.000
2012-04-05,sh000300,2449.210,2512.830,2517.390,2441.270,58049691648.000,54331687.000
2012-04-06,sh000300,2509.450,2519.830,2525.530,2502.700,47207796736.000,42368576.000
2012-04-09,sh000300,2510.530,2495.150,2518.380,2491.590,38180753408.000,35370986.000
2012-04-10,sh000300,2490.280,2519.790,2519.810,2459.350,44064833536.000,41335905.000
2012-04-11,sh000300,2494.520,2520.040,2541.130,2489.330,43627982848.000,42510310.000
2012-04-12,sh000300,2522.830,2570.440,2570.840,2516.570,59536949248.000,56488409.000
2012-04-13,sh000300,2575.050,2580.450,2593.790,2570.040,61892976640.000,53092643.000
2012-04-16,sh000300,2564.230,2574.040,2586.200,2559.780,42650755072.000,40839700.000
2012-04-17,sh000300,2572.360,2541.880,2578.760,2541.530,38328418304.000,37815467.000
2012-04-18,sh000300,2550.910,2599.910,2602.110,2546.000,59361005568.000,58688408.000
2012-04-19,sh000300,2598.330,2596.060,2606.860,2585.300,55512932352.000,46448109.000
2012-04-20,sh000300,2591.510,2626.840,2627.380,2589.350,63829909504.000,61446379.000
2012-04-23,sh000300,2624.750,2606.040,2632.090,2599.110,62073950208.000,58664938.000
2012-04-24,sh000300,2594.800,2604.870,2640.300,2559.460,73150513152.000,71139558.000
2012-04-25,sh000300,2598.230,2625.990,2631.440,2593.330,63529459712.000,62468053.000
2012-04-26,sh000300,2632.720,2631.490,2643.770,2617.090,64377487360.000,58965667.000
2012-04-27,sh000300,2630.550,2626.160,2637.920,2623.600,53345517568.000,48233586.000
2012-05-02,sh000300,2660.670,2683.490,2697.950,2643.530,92366094336.000,80148654.000
2012-05-03,sh000300,2679.520,2691.520,2693.880,2675.810,72337334272.000,59361090.000
2012-05-04,sh000300,2689.620,2715.880,2716.030,2677.140,73699549184.000,63218086.000
2012-05-07,sh000300,2699.450,2717.780,2717.780,2694.320,82715672576.000,68547314.000
2012-05-08,sh000300,2717.410,2709.120,2717.830,2683.560,73744498688.000,63110840.000
